Date, Open, High, Low, Close, Volume
07/01/21, 124.8498, 126.4625, 124.8498, 126.3685, 17124600
06/30/21, 125.6536, 125.80, 124.7575, 125.316, 24009560
06/29/21, 126.7725, 127.00, 125.437, 126.0185, 20949560
06/28/21, 127.00, 127.337, 125.9738, 126.8195, 28110860
06/25/21, 126.957, 127.505, 126.444, 126.995, 33485940
06/24/21, 127.0535, 127.5355, 126.96, 127.282, 18933240
06/23/21, 126.55, 127.796, 126.252, 126.4615, 19693160
06/22/21, 126.45, 127.27, 126.0265, 126.9995, 20986200
06/21/21, 125.74, 127.0368, 125.1343, 126.455, 26256520
06/18/21, 125.7055, 126.389, 124.603, 125.5675, 53306200
06/17/21, 125.523, 127.1965, 125.515, 126.371, 25755820
06/16/21, 126.2475, 126.5235, 124.15, 125.6965, 26316760
06/15/21, 126.522, 126.862, 125.6485, 126.033, 22182600
06/14/21, 125.6695, 126.4115, 125.047, 126.352, 22550440
06/11/21, 126.246, 126.3495, 124.9145, 125.6965, 25246180
06/10/21, 124.7005, 126.163, 124.70, 126.08, 31234660
06/09/21, 124.975, 125.25, 124.3665, 124.57, 20126740
06/08/21, 123.995, 124.7248, 123.412, 124.1425, 25065060
06/07/21, 122.566, 123.40, 122.0537, 123.3045, 23849060
06/04/21, 121.126, 122.693, 120.8885, 122.588, 25948680
06/03/21, 119.751, 120.4873, 119.1415, 120.2305, 18345820
06/02/21, 121.7655, 122.10, 120.21, 121.064, 17162100
06/01/21, 121.10, 121.8986, 120.244, 121.4905, 19165780
05/28/21, 121.098, 121.407, 120.3845, 120.578, 24107640
05/27/21, 121.847, 122.00, 120.10, 120.1255, 38962260
05/26/21, 120.6418, 122.1472, 120.6258, 121.6765, 21856380
05/25/21, 121.00, 121.6445, 120.1495, 120.4535, 18838560
05/24/21, 118.35, 120.924, 118.0055, 120.3335, 21243780
05/21/21, 118.2995, 118.45, 117.1185, 117.255, 22832640
05/20/21, 116.402, 118.017, 116.0545, 117.8045, 23831860
05/19/21, 113.22, 115.838, 113.176, 115.4355, 19350880
05/18/21, 116.8453, 117.1575, 115.158, 115.1715, 17302380
05/17/21, 115.466, 116.167, 114.75, 116.0705, 19835840
05/14/21, 114.5915, 116.057, 114.166, 115.808, 26624960
05/13/21, 113.0545, 113.8301, 112.136, 113.0985, 26670160
05/12/21, 113.0855, 114.2685, 111.5025, 111.954, 34933280
05/11/21, 114.593, 116.10, 114.15, 115.438, 32110960
05/10/21, 118.7445, 118.90, 116.7365, 117.083, 26005420
05/07/21, 120.00, 120.8205, 119.50, 119.9345, 23277840
05/06/21, 117.532, 119.1355, 117.1169, 119.0675, 20617180
05/05/21, 118.421, 119.11, 117.5705, 117.837, 21805500
05/04/21, 118.487, 118.963, 115.585, 117.7125, 35120300
05/03/21, 120.136, 120.985, 119.225, 119.7585, 33787780
04/30/21, 120.2245, 121.357, 120.108, 120.506, 39142600
04/29/21, 120.5165, 121.826, 120.114, 121.4945, 39553540
04/28/21, 120.3573, 122.6189, 118.7425, 118.9955, 59728780
04/27/21, 116.80, 116.8725, 115.2135, 115.356, 31971660
04/26/21, 115.9965, 117.063, 115.692, 116.337, 20833000
04/23/21, 114.1735, 116.291, 113.9105, 115.765, 28703240
04/22/21, 114.6615, 115.1881, 112.8225, 113.396, 21096160
04/21/21, 114.2625, 114.766, 112.9285, 114.6645, 23934620
04/20/21, 115.3945, 115.48, 113.5855, 114.6815, 21774980
04/19/21, 114.599, 115.9225, 114.3923, 115.12, 24688900
04/16/21, 115.15, 115.322, 114.2225, 114.888, 22601800
04/15/21, 113.849, 115.3298, 113.30, 114.833, 27472240
04/14/21, 113.758, 113.8995, 112.4595, 112.742, 20219340
04/13/21, 113.0735, 113.8605, 112.8045, 113.3635, 23316080
04/12/21, 113.3125, 113.766, 111.9233, 112.7395, 31317020
04/09/21, 112.835, 114.452, 112.6857, 114.294, 20887300
04/08/21, 113.898, 114.2003, 112.884, 113.272, 27165180
04/07/21, 111.3065, 112.75, 111.2665, 112.484, 25797220
04/06/21, 111.125, 111.883, 110.74, 111.2375, 27060720
04/05/21, 107.647, 111.8655, 107.581, 111.2775, 43297500
04/01/21, 104.8975, 107.147, 104.8445, 106.8875, 33979560
03/31/21, 102.956, 104.6664, 102.8373, 103.4315, 29198600
03/30/21, 102.8815, 103.539, 102.2015, 102.777, 20735480
03/29/21, 101.394, 102.9215, 100.781, 102.7975, 24595540
03/26/21, 101.943, 102.5495, 100.701, 101.7775, 29876000
03/25/21, 102.2405, 102.9435, 100.5365, 102.218, 28378140
03/24/21, 103.2685, 103.9105, 102.0778, 102.253, 23080580
03/23/21, 102.585, 103.6151, 101.961, 102.648, 27339940
03/22/21, 102.092, 102.8995, 101.3035, 101.9295, 39096320
03/19/21, 102.1025, 102.655, 100.884, 102.16, 46297860
03/18/21, 103.05, 103.775, 101.6775, 101.811, 27248600
03/17/21, 103.8015, 105.489, 102.70, 104.554, 25980320
03/16/21, 103.9495, 106.178, 103.50, 104.626, 29831280
03/15/21, 103.115, 103.353, 102.1755, 103.3245, 25966500
03/12/21, 104.25, 104.513, 102.3775, 103.096, 34515880
03/11/21, 103.703, 106.285, 103.619, 105.7385, 24781600
03/10/21, 103.588, 103.75, 101.6685, 102.7515, 25371840
03/09/21, 103.50, 103.902, 102.3915, 102.635, 33946120
03/08/21, 105.0565, 106.4405, 101.0805, 101.2085, 32948580
03/05/21, 103.656, 105.9055, 102.3208, 105.427, 43904360
03/04/21, 101.1685, 104.462, 101.0135, 102.4545, 42360120
03/03/21, 103.3605, 104.4259, 100.50, 101.3355, 29683620
03/02/21, 103.8095, 105.2185, 103.563, 103.792, 22691900
03/01/21, 102.826, 104.326, 102.305, 104.0755, 28102300
02/26/21, 102.526, 103.5505, 100.803, 101.843, 41676020
02/25/21, 103.3725, 104.744, 101.0645, 101.568, 36568640
02/24/21, 102.0915, 105.039, 101.9065, 104.7585, 24966980
02/23/21, 101.2505, 104.1005, 100.101, 103.543, 33347540
02/22/21, 103.35, 104.571, 103.107, 103.244, 27350660
02/19/21, 105.9635, 106.5265, 104.8705, 105.057, 29152240
02/18/21, 105.5195, 106.6368, 105.1855, 105.86, 22437100
02/17/21, 105.00, 106.683, 104.946, 106.4155, 21418820
02/16/21, 105.218, 107.634, 105.218, 106.095, 22676760
02/12/21, 104.5125, 105.441, 104.1565, 105.2055, 17117300
02/11/21, 104.9755, 105.1015, 103.866, 104.7945, 18913000
02/10/21, 104.7105, 105.4185, 103.1545, 104.769, 22709280
02/09/21, 103.927, 105.2565, 103.927, 104.1755, 17797000
02/08/21, 105.2955, 106.1774, 103.60, 104.6455, 24848220
02/05/21, 103.50, 105.1255, 102.9665, 104.90, 30702700
02/04/21, 103.4445, 103.9275, 102.1295, 103.1185, 37046580
02/03/21, 103.65, 105.825, 100.919, 103.5035, 82363400
02/02/21, 96.128, 97.788, 95.7245, 96.3755, 45474460
02/01/21, 92.6785, 96.1196, 92.5465, 95.0675, 32043640
01/29/21, 92.3085, 92.864, 90.51, 91.787, 32251040
01/28/21, 92.197, 94.9415, 92.132, 93.1555, 35462760
01/27/21, 94.1265, 94.50, 90.45, 91.5395, 54965840
01/26/21, 94.442, 96.25, 94.2123, 95.862, 26262780
01/25/21, 96.0335, 96.479, 93.3765, 94.97, 38546400
01/22/21, 94.784, 95.5475, 94.088, 95.0525, 25444640
01/21/21, 94.90, 96.743, 94.3555, 94.5625, 41278640
01/20/21, 91.573, 95.1855, 91.2765, 94.345, 49805160
01/19/21, 87.6125, 90.4638, 87.073, 89.543, 34692280
01/15/21, 86.9095, 87.80, 86.0775, 86.8095, 26843400
01/14/21, 87.681, 88.7505, 86.67, 87.009, 23589540
01/13/21, 86.929, 88.2518, 86.9005, 87.72, 21882620
01/12/21, 87.696, 88.902, 86.2655, 87.3275, 27153820
01/11/21, 89.3035, 89.7158, 88.026, 88.336, 24194700
01/08/21, 89.399, 90.492, 88.6768, 90.3605, 41020040
01/07/21, 87.003, 89.42, 86.8525, 89.3625, 45300440
01/06/21, 85.1315, 87.40, 84.95, 86.7645, 52042280
01/05/21, 86.25, 87.3835, 85.9008, 87.046, 22906940
01/04/21, 87.877, 88.0325, 85.3925, 86.412, 38037100
12/31/20, 86.771, 87.9465, 86.771, 87.594, 20244800
12/30/20, 88.1005, 88.2548, 86.28, 86.976, 26122600
12/29/20, 89.3895, 89.622, 87.8045, 87.936, 25987900
12/28/20, 87.5818, 89.5364, 87.3168, 88.8045, 27860660
12/24/20, 86.75, 87.30, 86.4555, 86.9425, 6935060
12/23/20, 86.4055, 87.3995, 86.252, 86.619, 20678340
12/22/20, 86.7215, 86.8703, 85.6288, 86.175, 18766920
12/21/20, 85.6755, 87.0425, 84.95, 86.9685, 36567560
12/18/20, 87.709, 87.7555, 86.011, 86.5505, 80327060
12/17/20, 88.4255, 88.5892, 86.933, 87.395, 32494880
12/16/20, 88.644, 88.65, 87.804, 88.15, 30270860
12/15/20, 88.221, 88.571, 87.4975, 88.3885, 29645220
12/14/20, 88.75, 89.8695, 87.8608, 88.003, 32003460
12/11/20, 88.153, 89.2225, 88.00, 89.0885, 24413020
12/10/20, 88.49, 89.0655, 87.016, 88.7665, 27256960
12/09/20, 90.6005, 91.7135, 88.3905, 89.2065, 30151160
12/08/20, 90.505, 91.095, 89.8103, 90.9275, 21926380
12/07/20, 90.95, 91.6185, 90.289, 90.974, 26418920
12/04/20, 91.226, 91.658, 90.8495, 91.3995, 27563320
12/03/20, 91.2005, 92.36, 91.1325, 91.3385, 24545960
12/02/20, 89.905, 91.7825, 89.4737, 91.3975, 24440640
12/01/20, 88.7185, 91.2415, 88.4685, 89.905, 34780900
11/30/20, 89.0592, 89.4033, 87.75, 88.037, 36476720
11/27/20, 88.6545, 90.20, 88.622, 89.6595, 17698320
11/25/20, 88.6445, 88.927, 87.827, 88.5715, 20922440
11/24/20, 86.525, 88.58, 86.3845, 88.444, 31594060
11/23/20, 87.48, 87.695, 85.886, 86.743, 43239500
11/20/20, 88.2605, 88.70, 87.093, 87.1095, 46273100
11/19/20, 86.919, 88.4795, 86.8503, 88.196, 24998200
11/18/20, 88.2615, 88.6735, 87.307, 87.339, 23469320
11/17/20, 88.847, 89.25, 88.35, 88.5075, 22942280
11/16/20, 88.585, 89.9535, 88.3845, 89.069, 24935700
11/13/20, 87.8815, 89.052, 87.2275, 88.851, 30011480
11/12/20, 87.3815, 88.4135, 87.28, 87.492, 24975080
11/11/20, 87.50, 88.211, 87.3683, 87.6355, 25279320
11/10/20, 86.5545, 88.15, 85.865, 87.0195, 52722840
11/09/20, 89.545, 90.903, 88.001, 88.15, 45365400
11/06/20, 87.6975, 88.6215, 87.0175, 88.0875, 33224500
11/05/20, 89.05, 89.682, 87.5255, 88.1685, 41316240
11/04/20, 85.514, 88.5683, 85.3015, 87.4565, 71418540
11/03/20, 81.589, 83.085, 80.831, 82.5105, 33233060
11/02/20, 81.408, 83.0385, 80.8015, 81.3015, 50708920
10/30/20, 83.6055, 84.35, 80.223, 81.0505, 86617240
10/29/20, 76.118, 79.6855, 76.112, 78.362, 40061280
10/28/20, 77.987, 78.0675, 75.731, 75.831, 36679180
10/27/20, 79.7835, 80.3423, 79.139, 80.213, 24580040
10/26/20, 81.2505, 81.912, 78.825, 79.5225, 37065080
10/23/20, 81.3035, 82.118, 81.0255, 82.05, 27516880
10/22/20, 79.6525, 81.0995, 79.25, 80.7665, 28680840
10/21/20, 78.6665, 80.9365, 78.5815, 79.6655, 51366900
10/20/20, 76.3525, 78.875, 76.2835, 77.7965, 44851440
10/19/20, 79.023, 79.4075, 76.40, 76.7305, 32141500
10/16/20, 78.2925, 79.0565, 78.15, 78.6505, 28702740
10/15/20, 77.3575, 78.7553, 77.2515, 77.9565, 30816340
10/14/20, 78.9295, 79.3842, 77.5265, 78.404, 38619800
10/13/20, 79.1865, 79.50, 78.16, 78.584, 32020860
10/12/20, 77.15, 79.693, 76.6285, 78.4575, 49651200
10/09/20, 74.735, 75.826, 74.4725, 75.761, 28710840
10/08/20, 73.2545, 74.50, 73.2545, 74.2965, 23756620
10/07/20, 73.2145, 73.448, 71.80, 73.0145, 34923120
10/06/20, 73.779, 74.338, 72.4295, 72.672, 24908460
10/05/20, 73.3105, 74.4105, 73.2135, 74.301, 22265140
10/02/20, 73.1015, 74.16, 72.546, 72.921, 25681420
10/01/20, 74.2135, 74.952, 73.9605, 74.5045, 35589940
09/30/20, 73.34, 74.4875, 72.994, 73.48, 34032160
09/29/20, 73.5195, 73.8332, 72.9403, 73.4665, 19582040
09/28/20, 73.7105, 73.84, 72.4651, 73.226, 40158820
09/25/20, 71.6315, 72.50, 70.667, 72.248, 26467500
09/24/20, 70.5515, 72.1855, 70.4925, 71.4145, 29004320
09/23/20, 72.939, 73.048, 70.385, 70.7605, 33147000
09/22/20, 72.5045, 73.476, 71.7265, 73.273, 31664020
09/21/20, 72.003, 72.418, 70.3275, 71.558, 57776540
09/18/20, 74.9005, 75.1502, 71.8565, 72.9995, 62077640
09/17/20, 74.80, 75.4149, 73.50, 74.7765, 37595020
09/16/20, 77.777, 78.10, 75.991, 76.045, 26245980
09/15/20, 76.80, 77.9785, 76.5918, 77.072, 26621640
09/14/20, 76.9503, 78.20, 75.787, 75.964, 33931780
09/11/20, 76.80, 78.76, 74.868, 76.036, 31941740
09/10/20, 78.032, 79.2041, 76.2903, 76.601, 32371140
09/09/20, 77.8765, 78.45, 76.8026, 77.848, 35494080
09/08/20, 76.6755, 78.1933, 76.4005, 76.6195, 52217680
09/04/20, 81.213, 82.2555, 77.3807, 79.552, 52171360
09/03/20, 85.4857, 85.4857, 80.753, 82.092, 62155260
09/02/20, 83.6888, 86.659, 83.3165, 86.414, 50223600
09/01/20, 81.8315, 83.2865, 81.611, 83.0355, 36533100
08/31/20, 82.3945, 82.3983, 81.5155, 81.709, 36468120
08/28/20, 81.6745, 82.3585, 81.5375, 82.2205, 29995640
08/27/20, 82.684, 82.75, 81.2875, 81.7165, 37232040
08/26/20, 80.40, 82.961, 80.18, 82.619, 71621440
08/25/20, 79.1035, 80.581, 79.1035, 80.411, 42641680
08/24/20, 79.699, 80.7085, 79.0285, 79.41, 28204580
08/21/20, 78.8515, 79.886, 78.4003, 79.021, 28929060
08/20/20, 77.1725, 79.2935, 76.91, 79.0875, 34137540
08/19/20, 77.6655, 78.684, 77.1975, 77.3765, 33212220
08/18/20, 76.309, 78.1235, 76.1855, 77.93, 40541720
08/17/20, 75.7335, 76.2805, 75.3985, 75.899, 27572000
08/14/20, 75.783, 76.095, 75.144, 75.3865, 27104000
08/13/20, 75.517, 76.8625, 75.4003, 75.9225, 29104160
08/12/20, 74.279, 75.6193, 74.2625, 75.331, 28753100
08/11/20, 74.622, 75.50, 73.90, 74.016, 29087300
08/10/20, 74.359, 75.2038, 73.654, 74.805, 25790600
08/07/20, 75.00, 75.8423, 74.082, 74.7245, 31556520
08/06/20, 73.5875, 75.1195, 73.30, 75.005, 39907360
08/05/20, 73.465, 74.1205, 73.173, 73.6805, 39599140
08/04/20, 73.8285, 74.278, 72.9325, 73.2485, 38069780
08/03/20, 74.332, 74.5235, 73.282, 73.7225, 46630280
07/31/20, 75.2505, 75.4475, 72.7015, 74.148, 68580720
07/30/20, 74.85, 76.8935, 74.611, 76.5725, 33427920
07/29/20, 75.316, 76.5626, 75.0665, 76.101, 22130680
07/28/20, 76.259, 76.324, 74.883, 75.017, 34043480
07/27/20, 75.78, 77.0485, 75.7605, 76.51, 24919600
07/24/20, 74.9465, 75.8818, 74.42, 75.5935, 30888080
07/23/20, 78.3485, 78.5935, 75.3696, 75.784, 32552680
07/22/20, 78.025, 78.50, 77.305, 78.4245, 18639700
07/21/20, 79.3495, 79.3495, 77.714, 77.921, 24372900
07/20/20, 75.763, 78.5145, 75.18, 78.286, 31145040
07/17/20, 76.081, 76.172, 74.921, 75.7775, 29140200
07/16/20, 75.00, 75.9345, 74.3155, 75.90, 30386900
07/15/20, 76.1565, 76.7665, 74.90, 75.682, 32213680
07/14/20, 74.5155, 76.1475, 74.175, 76.029, 31700320
07/13/20, 77.50, 78.8566, 75.2622, 75.567, 36928480
07/10/20, 75.3075, 77.1915, 74.827, 77.087, 37134080
07/09/20, 75.3225, 76.136, 74.4043, 75.5495, 28466440
07/08/20, 74.716, 75.294, 74.2815, 74.80, 24993160
07/07/20, 74.50, 75.84, 74.1775, 74.259, 29163440
07/06/20, 74.003, 75.3295, 73.643, 74.785, 31279940
07/02/20, 72.347, 74.1475, 72.321, 73.235, 37189600
07/01/20, 70.555, 72.15, 70.491, 71.902, 35503340
06/30/20, 69.522, 70.9325, 69.198, 70.6805, 40847620
06/29/20, 67.909, 69.78, 67.3505, 69.7485, 36203600
06/26/20, 71.5695, 71.6725, 67.5995, 67.995, 85353960
06/25/20, 71.495, 72.145, 71.00, 72.0665, 24609480
06/24/20, 73.0755, 73.771, 71.4875, 71.5985, 35120440
06/23/20, 72.782, 73.7971, 72.262, 73.2205, 28595280
06/22/20, 71.45, 72.6375, 71.1605, 72.593, 30848800
06/19/20, 72.20, 72.39, 71.0675, 71.586, 63157500
06/18/20, 72.458, 72.5705, 71.3505, 71.798, 31638320
06/17/20, 72.358, 73.00, 71.569, 72.556, 30992300
06/16/20, 72.261, 72.751, 71.295, 72.136, 34232280
06/15/20, 69.54, 71.24, 69.396, 70.9925, 30121920
06/12/20, 71.4245, 71.85, 69.301, 70.659, 38927340
06/11/20, 72.124, 72.7238, 70.10, 70.192, 39826640
06/10/20, 72.977, 73.713, 72.8135, 73.2925, 30503060
06/09/20, 72.268, 73.40, 72.1605, 72.808, 28184980
06/08/20, 71.117, 72.3995, 71.117, 72.3305, 28083560
06/05/20, 70.6585, 72.2525, 70.30, 71.9195, 34704880
06/04/20, 71.52, 71.948, 70.2365, 70.609, 29685440
06/03/20, 71.915, 72.3276, 71.4889, 71.819, 25123720
06/02/20, 71.5275, 71.9805, 70.9415, 71.961, 25562560
06/01/20, 70.9195, 71.898, 70.90, 71.591, 24342800
05/29/20, 70.847, 71.6285, 70.6675, 71.446, 36761180
05/28/20, 69.843, 72.042, 69.80, 70.8365, 33879520
05/27/20, 70.8625, 71.087, 69.5645, 70.892, 33722840
05/26/20, 71.8635, 72.05, 70.6065, 70.851, 41212860
05/22/20, 69.8355, 70.638, 69.5915, 70.521, 26188160
05/21/20, 70.40, 70.7745, 69.6725, 70.14, 27703880
05/20/20, 69.479, 70.521, 69.3625, 70.336, 33107500
05/19/20, 69.3499, 69.60, 68.6743, 68.6743, 25612980
05/18/20, 68.0875, 69.6162, 67.7125, 69.197, 36479280
05/15/20, 67.50, 68.724, 66.95, 68.6595, 34154940
05/14/20, 66.751, 67.871, 66.1955, 67.8065, 32061540
05/13/20, 68.8525, 69.2741, 66.42, 67.4665, 36251700
05/12/20, 70.356, 70.75, 68.7385, 68.787, 27812000
05/11/20, 68.914, 70.8265, 68.8576, 70.163, 28242320
05/08/20, 69.1565, 69.938, 68.774, 69.4185, 27761360
05/07/20, 68.297, 68.88, 67.7635, 68.628, 27995180
05/06/20, 68.0845, 68.556, 67.3645, 67.365, 24308460
05/05/20, 66.896, 68.697, 66.873, 67.5555, 33030660
05/04/20, 65.4115, 66.383, 64.95, 66.34, 30080340
05/01/20, 66.425, 67.6035, 65.55, 66.0305, 41452780
04/30/20, 66.244, 67.641, 66.1245, 67.433, 53378120
04/29/20, 67.073, 67.9995, 66.267, 67.074, 75872480
04/28/20, 64.3965, 64.4025, 61.61, 61.6835, 59026180
04/27/20, 64.80, 64.8075, 63.45, 63.794, 32011260
04/24/20, 63.0585, 64.02, 62.4725, 63.9655, 32807880
04/23/20, 63.5775, 64.6655, 63.2835, 63.8155, 31324060
04/22/20, 62.277, 64.2807, 62.10, 63.1605, 41862800
04/21/20, 62.35, 62.7135, 60.4855, 60.817, 43060060
04/20/20, 63.55, 64.08, 63.0685, 63.3305, 33909760
04/17/20, 64.2425, 64.7215, 63.5615, 64.1625, 38980840
04/16/20, 63.705, 63.95, 62.131, 63.1735, 50361980
04/15/20, 62.2805, 64.023, 62.02, 63.1235, 33434060
04/14/20, 62.2545, 64.1035, 61.8465, 63.4615, 49407060
04/13/20, 60.459, 61.0255, 59.3799, 60.878, 34796560
04/09/20, 61.204, 61.2785, 59.8368, 60.5725, 43508420
04/08/20, 60.325, 60.9535, 59.408, 60.514, 39502700
04/07/20, 61.05, 61.25, 59.1115, 59.3255, 47746580
04/06/20, 56.90, 59.733, 56.547, 59.346, 52898000
04/03/20, 55.9508, 56.177, 53.9905, 54.894, 46268000
04/02/20, 54.913, 56.343, 54.82, 56.042, 39297620
04/01/20, 56.10, 56.4845, 54.8725, 55.281, 46883460
03/31/20, 57.365, 58.7655, 56.907, 58.1405, 49759660
03/30/20, 56.252, 57.5815, 54.824, 57.341, 51481220
03/27/20, 56.2835, 57.5335, 55.2955, 55.5355, 64169900
03/26/20, 55.59, 58.4985, 54.6765, 58.0875, 71475100
03/25/20, 56.3235, 57.445, 54.3005, 55.1245, 81630560
03/24/20, 55.1885, 56.75, 54.531, 56.723, 66889000
03/23/20, 53.066, 53.566, 50.6768, 52.831, 80882740
03/20/20, 56.786, 57.1995, 53.2745, 53.616, 72035000
03/19/20, 54.6525, 57.8985, 53.0054, 55.7645, 73022120
03/18/20, 52.8255, 55.325, 51.864, 54.84, 84668700
03/17/20, 54.6555, 56.543, 52.8005, 55.99, 77229780
03/16/20, 54.80, 57.6133, 53.722, 54.2165, 85047300
03/13/20, 58.95, 60.988, 55.8572, 60.9865, 74002500
03/12/20, 56.30, 59.6935, 55.665, 55.7455, 84534960
03/11/20, 62.485, 63.048, 59.8035, 60.7705, 52224580
03/10/20, 63.00, 64.0575, 60.9385, 64.0195, 52227460
03/09/20, 60.265, 62.738, 60.00, 60.778, 67307300
03/06/20, 63.853, 65.311, 63.0525, 64.9205, 53212560
03/05/20, 67.51, 67.9455, 65.255, 65.952, 51225760
03/04/20, 67.9615, 69.4045, 67.1555, 69.326, 38266300
03/03/20, 69.971, 70.5075, 66.60, 67.0695, 48046520
03/02/20, 67.5805, 69.5435, 66.3408, 69.4555, 48629360
02/28/20, 63.875, 67.057, 63.55, 66.9665, 75812360
02/27/20, 68.103, 68.5852, 65.8585, 65.9045, 59566000
02/26/20, 69.807, 70.785, 68.95, 69.659, 44080740
02/25/20, 71.65, 71.907, 69.12, 69.4225, 49565560
02/24/20, 71.3055, 71.8485, 70.5695, 71.0795, 57341060
02/21/20, 75.4015, 75.6108, 74.022, 74.2555, 34645460
02/20/20, 76.10, 76.482, 75.341, 75.9075, 21931040
02/19/20, 76.2535, 76.6053, 76.07, 76.3345, 18985360
02/18/20, 75.75, 76.5815, 75.6295, 75.9835, 22422800
02/14/20, 75.78, 76.037, 75.367, 76.037, 23956720
02/13/20, 75.6345, 76.359, 75.23, 75.733, 18594600
02/12/20, 75.724, 76.0348, 75.4055, 75.9135, 23351300
02/11/20, 75.5905, 76.4815, 75.2819, 75.4395, 26892660
02/10/20, 73.716, 75.475, 73.716, 75.434, 28397520
02/07/20, 73.365, 74.292, 73.3175, 73.9615, 23445400
02/06/20, 72.5165, 74.10, 72.4785, 73.8115, 33587680
02/05/20, 73.121, 73.192, 71.528, 72.4115, 39723140
02/04/20, 72.8535, 73.475, 71.315, 72.3535, 78659080
02/03/20, 73.10, 74.50, 72.9495, 74.297, 61104320
01/31/20, 73.445, 73.5065, 71.4265, 71.7115, 48344280
01/30/20, 71.998, 72.864, 71.82, 72.792, 26788420
01/29/20, 72.94, 73.2715, 72.337, 72.9315, 21573340
01/28/20, 72.15, 72.80, 71.6235, 72.628, 31548440
01/27/20, 71.55, 71.9035, 71.06, 71.695, 35104020
01/24/20, 74.6795, 74.7748, 73.2625, 73.3355, 35692880
01/23/20, 74.382, 74.776, 74.105, 74.3325, 27027080
01/22/20, 74.55, 75.1607, 74.2465, 74.2975, 32216920
01/21/20, 73.956, 74.5925, 73.56, 74.22, 40735600
01/17/20, 73.1455, 74.0648, 72.911, 74.0195, 47924300
01/16/20, 72.372, 72.5995, 72.046, 72.585, 23473760
01/15/20, 71.5105, 72.0698, 71.5105, 71.96, 25653700
01/14/20, 71.9505, 72.09, 71.4185, 71.544, 31209060
01/13/20, 71.8065, 72.026, 71.301, 71.9615, 33069640
01/10/20, 71.378, 71.7465, 70.9175, 71.4865, 36431320
01/09/20, 71.0285, 71.3665, 70.5135, 70.9915, 30053280
01/08/20, 69.604, 70.579, 69.542, 70.216, 30583540
01/07/20, 69.897, 70.1495, 69.519, 69.667, 30233860
01/06/20, 67.50, 69.825, 67.50, 69.7105, 34662980
01/03/20, 67.393, 68.625, 67.2772, 68.033, 23740120
01/02/20, 67.0775, 68.407, 67.0775, 68.3685, 28134620
12/31/19, 66.5055, 66.90, 66.4543, 66.851, 19249360
12/30/19, 67.50, 67.65, 66.701, 66.807, 21026460
12/27/19, 68.1495, 68.2265, 67.4655, 67.5945, 20774360
12/26/19, 67.3085, 68.0664, 67.2235, 68.02, 13355080
12/24/19, 67.425, 67.513, 67.139, 67.178, 6950360
12/23/19, 67.7935, 67.99, 67.3255, 67.442, 17664000
12/20/19, 68.1675, 68.182, 67.45, 67.4795, 66338100
12/19/19, 67.591, 67.905, 67.4493, 67.802, 29402240
12/18/19, 67.83, 68.0235, 67.55, 67.631, 33141380
12/17/19, 68.1445, 68.25, 67.5661, 67.756, 37105180
12/16/19, 67.825, 68.234, 67.6335, 68.0585, 27949020
12/13/19, 67.3975, 67.6547, 67.1935, 67.3915, 30988500
12/12/19, 67.297, 67.7887, 67.025, 67.5135, 25634440
12/11/19, 67.542, 67.56, 67.1335, 67.251, 17015920
12/10/19, 67.075, 67.4988, 66.802, 67.233, 21893060
12/09/19, 66.902, 67.9725, 66.892, 67.178, 27115900
12/06/19, 66.672, 67.20, 66.672, 67.031, 26310200
12/05/19, 66.40, 66.4679, 65.822, 66.4065, 24256360
12/04/19, 65.3505, 66.29, 65.2435, 66.027, 30762200
12/03/19, 63.9785, 64.9231, 63.95, 64.764, 25372940
12/02/19, 65.05, 65.2915, 64.05, 64.496, 30237020
11/29/19, 65.356, 65.5103, 65.1985, 65.248, 11739620
11/27/19, 65.75, 65.918, 65.4815, 65.6495, 19926580
11/26/19, 65.493, 65.74, 65.2545, 65.6775, 21395900
11/25/19, 64.959, 65.5655, 64.9065, 65.3345, 20729740
11/22/19, 65.281, 65.4365, 64.5705, 64.767, 27730120
11/21/19, 65.074, 65.6295, 64.65, 65.0675, 19909980
11/20/19, 65.587, 65.75, 64.5575, 65.1525, 26196700
11/19/19, 66.385, 66.385, 65.64, 65.773, 25387440
11/18/19, 66.611, 66.7765, 65.875, 66.035, 29761660
11/15/19, 65.947, 66.744, 65.714, 66.7435, 35659100
11/14/19, 64.875, 65.85, 64.7825, 65.573, 23886100
11/13/19, 64.7035, 65.215, 64.6755, 64.90, 17077220
11/12/19, 65.00, 65.50, 64.7885, 64.94, 21717180
11/11/19, 65.159, 65.3213, 64.8705, 64.9595, 20248580
11/08/19, 65.264, 65.90, 65.2183, 65.5685, 25038320
11/07/19, 64.714, 66.187, 64.7123, 65.443, 40599400
11/06/19, 64.473, 64.6865, 64.125, 64.59, 23059540
11/05/19, 64.6445, 64.9465, 64.5614, 64.6015, 25654220
11/04/19, 63.8225, 64.7065, 63.8178, 64.5685, 30019280
11/01/19, 63.25, 63.731, 63.025, 63.687, 33401440
10/31/19, 63.064, 63.3835, 62.5422, 63.0055, 29113020
10/30/19, 62.6485, 63.468, 62.60, 63.0645, 28177020
10/29/19, 63.8115, 64.0795, 62.8606, 63.131, 37727600
10/28/19, 63.7725, 64.9655, 63.627, 64.50, 52264740
10/25/19, 62.5515, 63.48, 62.5005, 63.2565, 24261020
